    5.000000    0.133782   -0.434555   -0.154386   -0.427458
    5.100000    0.089410   -0.452535   -0.196276   -0.410445
    5.200000    0.043509   -0.465066   -0.236505   -0.394278
    5.300000   -0.003367   -0.471996   -0.275167   -0.379146
    5.400000   -0.050656   -0.473298   -0.312372   -0.365170
    5.500000   -0.097798   -0.469070   -0.348240   -0.352408
    5.600000   -0.144252   -0.459534   -0.382891   -0.340850
    5.700000   -0.189503   -0.445025   -0.416443   -0.330422
    5.800000   -0.233075   -0.425983   -0.449004   -0.320998
    5.900000   -0.274540   -0.402940   -0.480664   -0.312396
    6.000000   -0.313528   -0.376499   -0.511496   -0.304396
    6.100000   -0.349732   -0.347322   -0.541546   -0.296741
    6.200000   -0.382913   -0.316112   -0.570836   -0.289153
    6.300000   -0.412905   -0.283590   -0.599359   -0.281339
    6.400000   -0.439612   -0.250480   -0.627075   -0.273003
    6.500000   -0.463011   -0.217495   -0.653919   -0.263858
    6.600000   -0.483149   -0.185316   -0.679797   -0.253635
    6.700000   -0.500139   -0.154582   -0.704588   -0.242090
    6.800000   -0.514154   -0.125876   -0.728149   -0.229015
    6.900000   -0.525425   -0.099716   -0.750318   -0.214247
    7.000000   -0.534229   -0.076542   -0.770921   -0.197669
    7.100000   -0.540881   -0.056715   -0.789772   -0.179217
    7.200000   -0.545732   -0.040508   -0.806683   -0.158884
    7.300000   -0.549153   -0.028102   -0.821469   -0.136721
    7.400000   -0.551530   -0.019587   -0.833951   -0.112834
    7.500000   -0.553250   -0.014959   -0.843965   -0.087387
    7.600000   -0.554700   -0.014122   -0.851364   -0.060593
    7.700000   -0.556249   -0.016895   -0.856027   -0.032718
    7.800000   -0.558245   -0.023009   -0.857862   -0.004068
    7.900000   -0.561006   -0.032121   -0.856806    0.025012
    8.000000   -0.564811   -0.043818   -0.852837    0.054146
    8.100000   -0.569895   -0.057622   -0.845969    0.082936
    8.200000   -0.576442   -0.073009   -0.836256    0.110967
    8.300000   -0.584583   -0.089410   -0.823795    0.137819
    8.400000   -0.594389   -0.106232   -0.808726    0.163073
    8.500000   -0.605871   -0.122867   -0.791228    0.186324
    8.600000   -0.618981   -0.138705   -0.771522    0.207187
    8.700000   -0.633607   -0.153151   -0.749864    0.225312
    8.800000   -0.649583   -0.165640   -0.726544    0.240391
    8.900000   -0.666686   -0.175645   -0.701879    0.252169
    9.000000   -0.684642   -0.182697   -0.676210    0.260451
    9.100000   -0.703136   -0.186389   -0.649894    0.265111
    9.200000   -0.721815   -0.186388   -0.623296    0.266096
    9.300000   -0.740295   -0.182437   -0.596783    0.263429
    9.400000   -0.758173   -0.174360   -0.570715    0.257212
    9.500000   -0.775029   -0.162063   -0.545441    0.247617
    9.600000   -0.790441   -0.145528   -0.521285    0.234891
    9.700000   -0.803986   -0.124809   -0.498547    0.219341
    9.800000   -0.815253   -0.100031   -0.477490    0.201335
    9.900000   -0.823843   -0.071377   -0.458340    0.181285
   10.000000   -0.829382   -0.039090   -0.441279    0.159648
   10.100000   -0.831520   -0.003462   -0.426442    0.136908
   10.200000   -0.829940    0.035166   -0.413913    0.113577
   10.300000   -0.824362    0.076405   -0.403725    0.090180
   10.400000   -0.814545    0.119821   -0.395859    0.067256
   10.500000   -0.800295    0.164936   -0.390239    0.045346
   10.600000   -0.781470    0.211226   -0.386738    0.024989
   10.700000   -0.757979    0.258122   -0.385173    0.006717
   10.800000   -0.729793    0.305014   -0.385310   -0.008956
   10.900000   -0.696943    0.351258   -0.386865   -0.021539
   11.000000   -0.659530    0.396180   -0.389505   -0.030579
   11.100000   -0.617719    0.439095   -0.392855   -0.035666
   11.200000   -0.571746    0.479318   -0.396501   -0.036451
   11.300000   -0.521913    0.516185   -0.400000   -0.032655
   11.400000   -0.468588    0.549075   -0.402882   -0.024085
   11.500000   -0.412198    0.577430   -0.404665   -0.010641
   11.600000   -0.353220    0.600776   -0.404859    0.007677
   11.700000   -0.292176    0.618741   -0.402983    0.030758
   11.800000   -0.229617    0.631068   -0.398569    0.058386
   11.900000   -0.166116    0.637624   -0.391179    0.090241
   12.000000   -0.102250    0.638402   -0.380409    0.125905
   12.100000   -0.038594    0.633516   -0.365903    0.164879
   12.200000    0.024297    0.623196   -0.347358    0.206590
   12.300000    0.085896    0.607773   -0.324532    0.250408
   12.400000    0.145711    0.587661   -0.297246    0.295663
   12.500000    0.203298    0.563346   -0.265393    0.341659
   12.600000    0.258262    0.535364   -0.228932    0.387681
   12.700000    0.310267    0.504289   -0.187898    0.433016
   12.800000    0.359030    0.470715   -0.142395    0.476953
   12.900000    0.404334    0.435247   -0.092597    0.518794
   13.000000    0.446020    0.398491   -0.038749    0.557861
   13.100000    0.483987    0.361039    0.018841    0.593503
   13.200000    0.518196    0.323467    0.079797    0.625100
   13.300000    0.548663    0.286322    0.143686    0.652073
   13.400000    0.575455    0.250114    0.210019    0.673890
   13.500000    0.598692    0.215310    0.278257    0.690081
   13.600000    0.618534    0.182322    0.347815    0.700245
   13.700000    0.635181    0.151500    0.418075    0.704061
   13.800000    0.648866    0.123120    0.488389    0.701301
   13.900000    0.659842    0.097382    0.558093    0.691835
   14.000000    0.668381    0.074406    0.626514    0.675640
   14.100000    0.674761    0.054223    0.692982    0.652802
   14.200000    0.679262    0.036788    0.756842    0.623515
   14.300000    0.682151    0.021974    0.817464    0.588074
   14.400000    0.683683    0.009589    0.874250    0.546871
   14.500000    0.684087   -0.000621    0.926647    0.500379
   14.600000    0.683569   -0.008952    0.974154    0.449143
   14.700000    0.682299   -0.015736    1.016325    0.393763
   14.800000    0.680414   -0.021321    1.052778    0.334877
   14.900000    0.678018   -0.026065    1.083195    0.273153
   15.000000    0.675177   -0.030321    1.107327    0.209272
   15.100000    0.671922   -0.034428    1.124992    0.143916
   15.200000    0.668253   -0.038707    1.136076    0.077761
   15.300000    0.664137   -0.043450    1.140533    0.011471
   15.400000    0.659515   -0.048923    1.138382   -0.054314
   15.500000    0.654303   -0.055357    1.129704   -0.118977
   15.600000    0.648393   -0.062952    1.114641   -0.181935
   15.700000    0.641661   -0.071867    1.093391   -0.242635
   15.800000    0.633970   -0.082229    1.066206   -0.300565
   15.900000    0.625169   -0.094124    1.033387   -0.355257
   16.000000    0.615102   -0.107595    0.995279   -0.406287
   16.100000    0.603612   -0.122644    0.952268   -0.453285
   16.200000    0.590542   -0.139230    0.904772   -0.495936
   16.300000    0.575743   -0.157260    0.853240   -0.533985
   16.400000    0.559077   -0.176600    0.798141   -0.567239
   16.500000    0.540420   -0.197062    0.739964   -0.595568
   16.600000    0.519673   -0.218417    0.679203   -0.618908
   16.700000    0.496759   -0.240390    0.616359   -0.637259
   16.800000    0.471631   -0.262667    0.551927   -0.650682
   16.900000    0.444275   -0.284903    0.486395   -0.659292
   17.000000    0.414715   -0.306727    0.420237   -0.663260
   17.100000    0.383010   -0.327750    0.353905   -0.662798
   17.200000    0.349259   -0.347581    0.287831   -0.658157
   17.300000    0.313602   -0.365830    0.222419   -0.649618
   17.400000    0.276214   -0.382124    0.158044   -0.637482
   17.500000    0.237309   -0.396117    0.095049   -0.622066
   17.600000    0.197132   -0.407498    0.033747   -0.603691
   17.700000    0.155958   -0.416001   -0.025583   -0.582679
   17.800000    0.114086   -0.421414   -0.082693   -0.559348
   17.900000    0.071832   -0.423583   -0.137367   -0.534000
   18.000000    0.029526   -0.422418   -0.189417   -0.506928
   18.100000   -0.012497   -0.417894   -0.238684   -0.478402
   18.200000   -0.053903   -0.410052   -0.285037   -0.448673
   18.300000   -0.094366   -0.398996   -0.328367   -0.417971
   18.400000   -0.133571   -0.384892   -0.368586   -0.386503
   18.500000   -0.171225   -0.367960   -0.405628   -0.354453
   18.600000   -0.207058   -0.348470   -0.439443   -0.321985
   18.700000   -0.240829   -0.326732   -0.469996   -0.289244
   18.800000   -0.272331   -0.303090   -0.497267   -0.256354
   18.900000   -0.301392   -0.277913   -0.521246   -0.223428
   19.000000   -0.327877   -0.251583   -0.541936   -0.190564
   19.100000   -0.351691   -0.224491   -0.559346   -0.157850
   19.200000   -0.372776   -0.197025   -0.573495   -0.125369
   19.300000   -0.391114   -0.169564   -0.584412   -0.093199
   19.400000   -0.406724   -0.142469   -0.592131   -0.061419
   19.500000   -0.419660   -0.116079   -0.596696   -0.030108
   19.600000   -0.430007   -0.090703   -0.598156    0.000649
   19.700000   -0.437881   -0.066615   -0.596573    0.030763
   19.800000   -0.443422   -0.044055   -0.592014    0.060136
   19.900000   -0.446794   -0.023216   -0.584561    0.088660
   20.000000   -0.448175   -0.004251   -0.574302    0.116221
   20.100000   -0.447760    0.012733   -0.561342    0.142692
   20.200000   -0.445749    0.027675   -0.545795    0.167940
   20.300000   -0.442348    0.040561   -0.527791    0.191822
   20.400000   -0.437760    0.051419   -0.507473    0.214193
   20.500000   -0.432185    0.060324   -0.485001    0.234900
   20.600000   -0.425812    0.067388   -0.460548    0.253790
   20.700000   -0.418818    0.072763   -0.434304    0.270714
   20.800000   -0.411363    0.076630   -0.406473    0.285526
   20.900000   -0.403587    0.079201   -0.377272    0.298088
   21.000000   -0.395608    0.080710   -0.346933    0.308277
   21.100000   -0.387519    0.081408   -0.315700    0.315983
   21.200000   -0.379389    0.081555   -0.283824    0.321118
   21.300000   -0.371258    0.081416   -0.251567    0.323616
   21.400000   -0.363142    0.081256   -0.219194    0.323438
   21.500000   -0.355031    0.081328   -0.186974    0.320572
   21.600000   -0.346888    0.081874   -0.155175    0.315038
   21.700000   -0.338655    0.083116   -0.124062    0.306888
   21.800000   -0.330252    0.085251   -0.093891    0.296207
   21.900000   -0.321581    0.088449   -0.064911    0.283114
   22.000000   -0.312528    0.092848   -0.037354    0.267759
   22.100000   -0.302968    0.098549   -0.011440    0.250326
   22.200000   -0.292767    0.105620    0.012636    0.231027
   22.300000   -0.281787    0.114086    0.034698    0.210103
   22.400000   -0.269888    0.123936    0.054597    0.187821
   22.500000   -0.256934    0.135117    0.072211    0.164468
   22.600000   -0.242797    0.147538    0.087449    0.140353
   22.700000   -0.227358    0.161067    0.100250    0.115799
   22.800000   -0.210516    0.175536    0.110588    0.091143
   22.900000   -0.192187    0.190743    0.118469    0.066728
   23.000000   -0.172308    0.206452    0.123935    0.042902
   23.100000   -0.150842    0.222399    0.127062    0.020011
   23.200000   -0.127780    0.238298    0.127960   -0.001605
   23.300000   -0.103142    0.253847    0.126775   -0.021619
   23.400000   -0.076980    0.268730    0.123680   -0.039722
   23.500000   -0.049375    0.282630    0.118883   -0.055629
   23.600000   -0.020441    0.295237    0.112616   -0.069086
   23.700000    0.009675    0.306251    0.105135   -0.079875
   23.800000    0.040801    0.315394    0.096716   -0.087823
   23.900000    0.072738    0.322420    0.087650   -0.092803
   24.000000    0.105260    0.327116    0.078237   -0.094741
   24.100000    0.138128    0.329311    0.068785   -0.093616
   24.200000    0.171083    0.328878    0.059596   -0.089463
   24.300000    0.203858    0.325739    0.050971   -0.082375
   24.400000    0.236181    0.319860    0.043196   -0.072495
   24.500000    0.267777    0.311255    0.036541   -0.060018
   24.600000    0.298377    0.299979    0.031254   -0.045184
   24.700000    0.327716    0.286126    0.027557   -0.028273
   24.800000    0.355544    0.269823    0.025643   -0.009599
   24.900000    0.381623    0.251224    0.025670    0.010497
   25.000000    0.405732    0.230508    0.027763    0.031653
   25.100000    0.427669    0.207869    0.032010    0.053492
   25.200000    0.447251    0.183518    0.038460    0.075627
   25.300000    0.464320    0.157675    0.047121    0.097670
   25.400000    0.478736    0.130568    0.057967    0.119229
   25.500000    0.490385    0.102432    0.070929    0.139920
   25.600000    0.499177    0.073506    0.085901    0.159366
   25.700000    0.505044    0.044035    0.102742    0.177204
   25.800000    0.507945    0.014266    0.121271    0.193085
   25.900000    0.507862   -0.015554    0.141278    0.206680
   26.000000    0.504803   -0.045172    0.162517    0.217683
   26.100000    0.498801   -0.074340    0.184716    0.225817
   26.200000    0.489913   -0.102813    0.207576    0.230838
   26.300000    0.478221   -0.130351    0.230773    0.232538
   26.400000    0.463831   -0.156726    0.253968    0.230751
   26.500000    0.446869   -0.181725    0.276805    0.225360
   26.600000    0.427484   -0.205152    0.298921    0.216296
   26.700000    0.405842   -0.226834    0.319946    0.203547
   26.800000    0.382125   -0.246625    0.339515    0.187153
   26.900000    0.356529   -0.264409    0.357266    0.167214
   27.000000    0.329259   -0.280097    0.372853    0.143885
   27.100000    0.300528   -0.293637    0.385946    0.117376
   27.200000    0.270552   -0.305003    0.396241    0.087945
   27.300000    0.239550   -0.314204    0.403459    0.055899
   27.400000    0.207736   -0.321272    0.407357    0.021584
   27.500000    0.175322   -0.326269    0.407726   -0.014619
   27.600000    0.142509   -0.329273    0.404398   -0.052304
   27.700000    0.109495   -0.330383    0.397245   -0.091042
   27.800000    0.076461   -0.329711    0.386185   -0.130391
   27.900000    0.043582   -0.327380    0.371178   -0.169904
   28.000000    0.011015   -0.323518    0.352231   -0.209130
   28.100000   -0.021091   -0.318259    0.329394   -0.247625
   28.200000   -0.052605   -0.311738    0.302763   -0.284951
   28.300000   -0.083406   -0.304090    0.272475   -0.320687
   28.400000   -0.113389   -0.295446    0.238711   -0.354426
   28.500000   -0.142461   -0.285934    0.201689   -0.385785
   28.600000   -0.170540   -0.275678    0.161665   -0.414404
   28.700000   -0.197558   -0.264792    0.118931   -0.439951
   28.800000   -0.223459   -0.253383    0.073808   -0.462127
   28.900000   -0.248194   -0.241548    0.026647   -0.480666
   29.000000   -0.271725   -0.229372   -0.022177   -0.495339
   29.100000   -0.294023   -0.216925   -0.072266   -0.505959
   29.200000   -0.315063   -0.204267   -0.123209   -0.512381
   29.300000   -0.334827   -0.191438   -0.174579   -0.514504
   29.400000   -0.353299   -0.178464   -0.225945   -0.512276
   29.500000   -0.370466   -0.165358   -0.276870   -0.505689
   29.600000   -0.386314   -0.152113   -0.326920   -0.494786
   29.700000   -0.400829   -0.138711   -0.375668   -0.479653
   29.800000   -0.413995   -0.125120   -0.422697   -0.460422
   29.900000   -0.425790   -0.111302   -0.467605   -0.437267
   30.000000   -0.436191   -0.097207   -0.510011   -0.410402
   30.100000   -0.445166   -0.082786   -0.549555   -0.380075
   30.200000   -0.452681   -0.067989   -0.585905   -0.346563
   30.300000   -0.458697   -0.052769   -0.618758   -0.310171
   30.400000   -0.463169   -0.037086   -0.647842   -0.271225
   30.500000   -0.466050   -0.020913   -0.672918   -0.230066
   30.600000   -0.467290   -0.004233   -0.693782   -0.187047
   30.700000   -0.466839    0.012952   -0.710267   -0.142528
   30.800000   -0.464647    0.030624   -0.722241   -0.096873
   30.900000   -0.460666    0.048746   -0.729609   -0.050443
   31.000000   -0.454856    0.067261   -0.732310   -0.003599
   31.100000   -0.447180    0.086092   -0.730321    0.043309
   31.200000   -0.437612    0.105144   -0.723653    0.089938
   31.300000   -0.426135    0.124304   -0.712351    0.135956
   31.400000   -0.412745    0.143440   -0.696492    0.181045
   31.500000   -0.397451    0.162408   -0.676183    0.224902
   31.600000   -0.380278    0.181052   -0.651563    0.267238
   31.700000   -0.361266    0.199207   -0.622797    0.307783
   31.800000   -0.340473    0.216699   -0.590078    0.346283
   31.900000   -0.317974    0.233354   -0.553621    0.382501
   32.000000   -0.293861    0.248999   -0.513666    0.416222
   32.100000   -0.268243    0.263463   -0.470473    0.447246
   32.200000   -0.241247    0.276585   -0.424321    0.475395
   32.300000   -0.213015    0.288214   -0.375504    0.500511
   32.400000   -0.183701    0.298215   -0.324334    0.522452
   32.500000   -0.153475    0.306471   -0.271135    0.541100
   32.600000   -0.122517    0.312884   -0.216239    0.556355
   32.700000   -0.091014    0.317382   -0.159992    0.568138
   32.800000   -0.059159    0.319915   -0.102744    0.576389
   32.900000   -0.027151    0.320463   -0.044848    0.581069
   33.000000    0.004812    0.319030    0.013335    0.582160
   33.100000    0.036534    0.315648    0.071448    0.579664
   33.200000    0.067823    0.310374    0.129132    0.573605
   33.300000    0.098494    0.303293    0.186034    0.564025
   33.400000    0.128372    0.294511    0.241804    0.550991
   33.500000    0.157293    0.284154    0.296101    0.534586
   33.600000    0.185106    0.272370    0.348593    0.514918
   33.700000    0.211679    0.259318    0.398961    0.492113
   33.800000    0.236891    0.245172    0.446897    0.466318
   33.900000    0.260644    0.230115    0.492110    0.437699
   34.000000    0.282855    0.214332    0.534329    0.406443
   34.100000    0.303462    0.198013    0.573298    0.372754
   34.200000    0.322421    0.181345    0.608786    0.336854
   34.300000    0.339705    0.164512    0.640583    0.298982
   34.400000    0.355308    0.147689    0.668505    0.259391
   34.500000    0.369239    0.131040    0.692393    0.218352
   34.600000    0.381523    0.114719    0.712117    0.176145
   34.700000    0.392200    0.098860    0.727574    0.133064
   34.800000    0.401322    0.083584    0.738692    0.089413
   34.900000    0.408952    0.068989    0.745430    0.045503
   35.000000    0.415163    0.055155    0.747777    0.001653
   35.100000    0.420033    0.042137    0.745756   -0.041813
   35.200000    0.423647    0.029969    0.739422   -0.084572
   35.300000    0.426088    0.018663    0.728861   -0.126297
   35.400000    0.427444    0.008206    0.714193   -0.166667
   35.500000    0.427798   -0.001437    0.695569   -0.205366
   35.600000    0.427227   -0.010319    0.673173   -0.242086
   35.700000    0.425804   -0.018513    0.647216   -0.276535
   35.800000    0.423594   -0.026110    0.617940   -0.308435
   35.900000    0.420651   -0.033211    0.585613   -0.337529
   36.000000    0.417019   -0.039928    0.550526   -0.363586
   36.100000    0.412729   -0.046380    0.512996   -0.386403
   36.200000    0.407803   -0.052685    0.473353   -0.405808
   36.300000    0.402249   -0.058962    0.431947   -0.421667
   36.400000    0.396063   -0.065323    0.389137   -0.433883
   36.500000    0.389232   -0.071871    0.345290   -0.442399
   36.600000    0.381731   -0.078700    0.300779   -0.447201
   36.700000    0.373530   -0.085886    0.255972   -0.448316
   36.800000    0.364587   -0.093492    0.211237   -0.445815
   36.900000    0.354860   -0.101564    0.166928   -0.439808
   37.000000    0.344298   -0.110130    0.123390   -0.430443
   37.100000    0.332853   -0.119202    0.080949   -0.417906
   37.200000    0.320473   -0.128775    0.039912   -0.402414
   37.300000    0.307109   -0.138829    0.000563   -0.384213
   37.400000    0.292715   -0.149327   -0.036842   -0.363574
   37.500000    0.277248   -0.160223   -0.072072   -0.340789
   37.600000    0.260671   -0.171452   -0.104928   -0.316166
   37.700000    0.242955   -0.182944   -0.135244   -0.290027
   37.800000    0.224077   -0.194612   -0.162883   -0.262704
   37.900000    0.204025   -0.206363   -0.187744   -0.234535
   38.000000    0.182795   -0.218090   -0.209759   -0.205859
   38.100000    0.160396   -0.229680   -0.228896   -0.177018
   38.200000    0.136847   -0.241010   -0.245153   -0.148348
   38.300000    0.112181   -0.251950   -0.258566   -0.120181
   38.400000    0.086444   -0.262363   -0.269200   -0.092839
   38.500000    0.059696   -0.272108   -0.277154   -0.066631
   38.600000    0.032010   -0.281042   -0.282556   -0.041851
   38.700000    0.003476   -0.289022   -0.285563   -0.018773
   38.800000   -0.025804   -0.295910   -0.286357    0.002353
   38.900000   -0.055714   -0.301574   -0.285146    0.021304
   39.000000   -0.086125   -0.305892   -0.282156    0.037889
   39.100000   -0.116897   -0.308759   -0.277633    0.051951
   39.200000   -0.147880   -0.310084   -0.271834    0.063371
   39.300000   -0.178916   -0.309798   -0.265029    0.072070
   39.400000   -0.209840   -0.307855   -0.257492    0.078012
   39.500000   -0.240486   -0.304229   -0.249498    0.081204
   39.600000   -0.270684   -0.298920   -0.241321    0.081696
   39.700000   -0.300267   -0.291949   -0.233227    0.079577
   39.800000   -0.329071   -0.283361   -0.225469    0.074979
   39.900000   -0.356936   -0.273215   -0.218289    0.068068
   40.000000   -0.383710   -0.261590   -0.211908    0.059042
   40.100000   -0.409249   -0.248574   -0.206525    0.048129
   40.200000   -0.433420   -0.234266   -0.202319    0.035580
   40.300000   -0.456097   -0.218769   -0.199438    0.021665
   40.400000   -0.477167   -0.202190   -0.198005    0.006666
   40.500000   -0.496527   -0.184633   -0.198115   -0.009123
   40.600000   -0.514084   -0.166201   -0.199831   -0.025404
   40.700000   -0.529755   -0.146992   -0.203188   -0.041878
   40.800000   -0.543468   -0.127101   -0.208190   -0.058248
   40.900000   -0.555159   -0.106617   -0.214812   -0.074222
   41.000000   -0.564772   -0.085622   -0.223001   -0.089516
   41.100000   -0.572261   -0.064197   -0.232673   -0.103856
   41.200000   -0.577586   -0.042419   -0.243722   -0.116982
   41.300000   -0.580717   -0.020363   -0.256013   -0.128647
   41.400000   -0.581628    0.001896   -0.269388   -0.138621
   41.500000   -0.580305    0.024283   -0.283668   -0.146693
   41.600000   -0.576737    0.046721   -0.298652   -0.152671
   41.700000   -0.570924    0.069130   -0.314123   -0.156386
   41.800000   -0.562873    0.091426   -0.329846   -0.157693
   41.900000   -0.552600    0.113523   -0.345576   -0.156473
   42.000000   -0.540130    0.135331   -0.361053   -0.152634
   42.100000   -0.525496    0.156755   -0.376014   -0.146116
   42.200000   -0.508743    0.177701   -0.390189   -0.136888
   42.300000   -0.489921    0.198070   -0.403305   -0.124949
   42.400000   -0.469096    0.217764   -0.415094   -0.110335
   42.500000   -0.446339    0.236684   -0.425291   -0.093113
   42.600000   -0.421733    0.254732   -0.433640   -0.073382
   42.700000   -0.395370    0.271812   -0.439896   -0.051275
   42.800000   -0.367352    0.287830   -0.443830   -0.026954
   42.900000   -0.337791    0.302696   -0.445230   -0.000612
   43.000000   -0.306805    0.316325   -0.443904    0.027534
   43.100000   -0.274523    0.328637   -0.439683    0.057240
   43.200000   -0.241081    0.339557   -0.432425    0.088243
   43.300000   -0.206621    0.349015   -0.422015    0.120260
   43.400000   -0.171292    0.356953   -0.408364    0.152994
   43.500000   -0.135251    0.363315   -0.391418    0.186137
   43.600000   -0.098657    0.368059   -0.371150    0.219373
   43.700000   -0.061673    0.371149   -0.347568    0.252380
   43.800000   -0.024467    0.372561   -0.320710    0.284835
   43.900000    0.012794    0.372284   -0.290648    0.316416
   44.000000    0.049939    0.370314   -0.257486    0.346803
   44.100000    0.086801    0.366665   -0.221357    0.375686
   44.200000    0.123211    0.361359   -0.182428    0.402760
   44.300000    0.159007    0.354435   -0.140895    0.427734
   44.400000    0.194029    0.345941   -0.096980    0.450331
   44.500000    0.228123    0.335938   -0.050936    0.470289
   44.600000    0.261142    0.324499   -0.003039    0.487365
   44.700000    0.292947    0.311706    0.046413    0.501338
   44.800000    0.323406    0.297647    0.097099    0.512010
   44.900000    0.352397    0.282418    0.148680    0.519211
   45.000000    0.379810    0.266121    0.200801    0.522796
   45.100000    0.405542    0.248855    0.253095    0.522655
   45.200000    0.429503    0.230725    0.305186    0.518709
   45.300000    0.451610    0.211830    0.356690    0.510912
   45.400000    0.471793    0.192269    0.407222    0.499256
   45.500000    0.489990    0.172133    0.456396    0.483770
   45.600000    0.506148    0.151511    0.503833    0.464517
   45.700000    0.520223    0.130485    0.549161    0.441600
   45.800000    0.532179    0.109133    0.592020    0.415154
   45.900000    0.541987    0.087528    0.632066    0.385351
   46.000000    0.549626    0.065738    0.668972    0.352392
   46.100000    0.555080    0.043829    0.702434    0.316510
   46.200000    0.558342    0.021867    0.732173    0.277962
   46.300000    0.559409   -0.000082    0.757936    0.237031
   46.400000    0.558287   -0.021949    0.779500    0.194016
   46.500000    0.554987   -0.043665    0.796672    0.149237
   46.600000    0.549529   -0.065152    0.809292    0.103023
   46.700000    0.541939   -0.086330    0.817234    0.055714
   46.800000    0.532252   -0.107111    0.820405    0.007658
   46.900000    0.520514   -0.127403    0.818748   -0.040796
   47.000000    0.506778   -0.147109    0.812241   -0.089295
   47.100000    0.491108   -0.166126    0.800897   -0.137490
   47.200000    0.473577   -0.184349    0.784764   -0.185034
   47.300000    0.454271   -0.201673    0.763924   -0.231587
   47.400000    0.433285   -0.217992    0.738493   -0.276817
   47.500000    0.410724   -0.233204    0.708619   -0.320401
   47.600000    0.386704   -0.247211    0.674482   -0.362026
   47.700000    0.361349   -0.259924    0.636294   -0.401395
   47.800000    0.334794   -0.271263    0.594295   -0.438223
   47.900000    0.307179   -0.281160    0.548751   -0.472244
   48.000000    0.278650   -0.289558    0.499957   -0.503209
   48.100000    0.249361   -0.296417    0.448229   -0.530890
   48.200000    0.219465   -0.301714    0.393906   -0.555082
   48.300000    0.189119   -0.305438    0.337346   -0.575604
   48.400000    0.158480   -0.307598    0.278925   -0.592301
   48.500000    0.127703   -0.308218    0.219032   -0.605046
   48.600000    0.096941   -0.307338    0.158066   -0.613743
   48.700000    0.066339   -0.305010    0.096436   -0.618325
   48.800000    0.036040   -0.301302    0.034555   -0.618759
   48.900000    0.006178   -0.296292   -0.027161   -0.615046
   49.000000   -0.023123   -0.290069   -0.088299   -0.607218
   49.100000   -0.051746   -0.282729   -0.148452   -0.595344
   49.200000   -0.079584   -0.274376   -0.207218   -0.579523
   49.300000   -0.106542   -0.265118   -0.264210   -0.559888
   49.400000   -0.132535   -0.255066   -0.319054   -0.536603
   49.500000   -0.157489   -0.244335   -0.371396   -0.509863
   49.600000   -0.181344   -0.233037   -0.420899   -0.479886
   49.700000   -0.204047   -0.221287   -0.467253   -0.446921
   49.800000   -0.225559   -0.209193   -0.510173   -0.411235
